Wall time,Step,Value
1624456199.012747,7200,0.9980452656745911
1624456298.433549,7300,1.0058263540267944
1624456398.124377,7400,1.0031013488769531
1624456497.746832,7500,1.0037895441055298
1624456597.202959,7600,1.0054682493209839
1624456696.769427,7700,1.0043559074401855
1624456798.298444,7800,0.9849400520324707
1624456897.819337,7900,1.00481379032135
1624456997.363189,8000,1.0045814514160156
1624457097.19957,8100,1.0016393661499023
1624457196.770955,8200,1.0043036937713623
1624457296.258137,8300,1.0051538944244385
1624457395.900562,8400,1.0035897493362427
1624457495.368058,8500,1.0053539276123047
1624457594.884185,8600,1.0048613548278809
1624457694.372155,8700,1.0051473379135132
1624457793.836563,8800,1.0053845643997192
1624457893.386265,8900,1.0045230388641357
1624457993.704206,9000,0.9968311190605164
1624458094.127077,9100,0.9957886934280396
1624458193.560672,9200,1.0056965351104736
1624458293.140155,9300,1.0042227506637573
1624458392.674398,9400,1.0046794414520264
1624458492.673377,9500,1.000009536743164
1624458592.711811,9600,0.9996166229248047
1624458692.199361,9700,1.0051510334014893
1624458791.632054,9800,1.0057059526443481
1624458891.137109,9900,1.0049742460250854
1624458990.645159,10000,1.0049428939819336
1624459091.760781,10100,0.9889674186706543
1624459193.254943,10200,0.9852780103683472
1624459292.859265,10300,1.0039726495742798
1624459392.552413,10400,1.0030790567398071
1624459493.393022,10500,0.9916625618934631
1624459592.876603,10600,1.0051910877227783
1624459692.331537,10700,1.0054810047149658
1624459791.841772,10800,1.0049219131469727
1624459891.379481,10900,1.0046449899673462
1624459990.89936,11000,1.0048245191574097
1624460090.767611,11100,1.0013172626495361
1624460190.272831,11200,1.0049725770950317
1624460289.748824,11300,1.0052684545516968
1624460389.236867,11400,1.0051461458206177
1624460488.673175,11500,1.0056675672531128
1624460588.214567,11600,1.0046077966690063
1624460687.635555,11700,1.005824089050293
1624460787.143269,11800,1.0049495697021484
1624460886.610222,11900,1.0053569078445435
1624460986.039026,12000,1.0057445764541626
1624461085.903508,12100,1.001356601715088
1624461185.418446,12200,1.0048748254776
1624461284.929168,12300,1.0049163103103638
1624461384.498218,12400,1.0043309926986694
1624461484.069503,12500,1.0043028593063354
1624461583.432224,12600,1.0064138174057007
1624461683.200595,12700,1.0023216009140015
1624461783.526075,12800,0.9967565536499023
1624461883.044361,12900,1.0048394203186035
1624461982.666447,13000,1.0037935972213745
1624462082.697709,13100,0.9996876120567322
1624462182.330375,13200,1.0036872625350952
1624462281.881659,13300,1.0045077800750732
1624462381.523883,13400,1.0035895109176636
1624462481.133844,13500,1.0039156675338745
1624462580.731824,13600,1.004036545753479
1624462680.366238,13700,1.0036698579788208
1624462780.17352,13800,1.0019304752349854
1624462879.816968,13900,1.0035779476165771
1624462979.522858,14000,1.0029503107070923
1624463079.411631,14100,1.001112937927246
1624463179.043102,14200,1.0036989450454712
1624463278.645161,14300,1.003995418548584
1624463378.14925,14400,1.0049841403961182
1624463477.752242,14500,1.0039851665496826
1624463577.377852,14600,1.003758430480957
1624463676.981128,14700,1.003983974456787
1624463776.621301,14800,1.0036100149154663
1624463876.154283,14900,1.0046924352645874
1624463975.78437,15000,1.0037139654159546
1624464076.090709,15100,0.9969450831413269
1624464175.949645,15200,1.0014121532440186
1624464275.673144,15300,1.0027728080749512
1624464375.360671,15400,1.003135085105896
1624464474.979476,15500,1.0038284063339233
1624464574.925418,15600,1.0005401372909546
1624464674.912274,15700,1.000130534172058
1624464774.52394,15800,1.0038986206054688
1624464874.134832,15900,1.0039063692092896
1624464973.807679,16000,1.003281593322754
1624465073.898772,16100,0.9990907311439514
1624465173.621465,16200,1.0027803182601929
1624465273.240845,16300,1.0038208961486816
1624465372.794246,16400,1.0044867992401123
1624465472.476146,16500,1.0031903982162476
1624465572.077086,16600,1.0040063858032227
1624465671.663431,16700,1.0041533708572388
1624465772.008123,16800,0.9965649843215942
1624465871.577642,16900,1.0043234825134277
1624465971.18566,17000,1.003935694694519
1624466071.244951,17100,0.9994066953659058
1624466170.874535,17200,1.0037184953689575
1624466270.488478,17300,1.0038750171661377
1624466370.077254,17400,1.00412917137146
1624466469.619305,17500,1.0046011209487915
1624466569.186133,17600,1.0043519735336304
1624466668.706573,17700,1.0048173666000366
1624466768.311298,17800,1.0039678812026978
1624466867.743607,17900,1.0057097673416138
1624466968.517769,18000,0.9923176765441895
1624467068.561324,18100,0.9995653033256531
1624467168.097048,18200,1.0046639442443848
1624467267.650618,18300,1.004483938217163
1624467367.28981,18400,1.0036213397979736
1624467467.322453,18500,0.9996747970581055
1624467567.774694,18600,0.9954972267150879
1624467667.445526,18700,1.0033023357391357
1624467767.031689,18800,1.0041553974151611
1624467866.581586,18900,1.0045220851898193
1624467966.077217,19000,1.0050687789916992
1624468065.965507,19100,1.0011177062988281
1624468165.516409,19200,1.0045112371444702
1624468265.080055,19300,1.0043835639953613
1624468364.643328,19400,1.0043865442276
1624468464.283482,19500,1.0036121606826782
1624468563.943005,19600,1.0034151077270508
1624468663.791,19700,1.0015223026275635
1624468763.319998,19800,1.0047348737716675
1624468862.802861,19900,1.0051956176757812
1624468962.337426,20000,1.004676342010498
1624469062.167178,20100,1.0017069578170776
1624469161.657663,20200,1.0051196813583374
1624469261.151439,20300,1.0050889253616333
1624469360.619401,20400,1.0053470134735107
1624469460.212109,20500,1.0040901899337769
1624469559.706329,20600,1.0050846338272095
1624469660.111147,20700,0.9959712624549866
1624469759.631455,20800,1.0048158168792725
1624469859.139884,20900,1.0049395561218262
1624469958.711162,21000,1.0043061971664429
1624470058.771889,21100,0.9993937015533447
1624470158.417329,21200,1.003557801246643
1624470258.007576,21300,1.0041143894195557
1624470357.54398,21400,1.0046577453613281
1624470457.082194,21500,1.004639744758606
1624470556.559061,21600,1.0052586793899536
1624470655.984084,21700,1.0057824850082397
1624470755.48925,21800,1.0049772262573242
1624470855.039637,21900,1.0045132637023926
1624470954.614613,22000,1.004271388053894
1624471054.663626,22100,0.9995068311691284
1624471154.216977,22200,1.004486322402954
1624471253.720939,22300,1.0049868822097778
1624471353.317337,22400,1.0040504932403564
1624471452.902679,22500,1.004164695739746
1624471552.456818,22600,1.0044783353805542
1624471651.963864,22700,1.0049529075622559
1624471751.425497,22800,1.0054129362106323
1624471850.908789,22900,1.0051945447921753
1624471950.483134,23000,1.0042740106582642
1624472050.282633,23100,1.002009630203247
1624472149.782115,23200,1.0050313472747803
1624472249.156412,23300,1.0062952041625977
1624472348.631653,23400,1.0052751302719116
1624472448.22266,23500,1.0041087865829468
1624472547.703723,23600,1.0052146911621094
1624472647.185174,23700,1.0052127838134766
1624472746.66476,23800,1.0052318572998047
1624472846.074732,23900,1.005934715270996
1624472945.758117,24000,1.003175139427185
1624473046.825376,24100,0.9894407391548157
1624473146.317634,24200,1.005103349685669
1624473245.749086,24300,1.0057178735733032
1624473345.311839,24400,1.0043925046920776
1624473450.302719,24500,0.9524649381637573
1624473549.579355,24600,1.0072846412658691
1624473649.091565,24700,1.0049020051956177
1624473748.480476,24800,1.0061477422714233
1624473847.919772,24900,1.0056407451629639
1624473947.266226,25000,1.006576657295227
