Wall time,Step,Value
1624455103.660197,6100,0.036944855004549026
1624455203.098034,6200,0.03679816797375679
1624455302.591302,6300,0.03664834052324295
1624455402.047784,6400,0.03649540990591049
1624455501.597661,6500,0.036339398473501205
1624455601.059896,6600,0.03618033975362778
1624455700.439651,6700,0.036018259823322296
1624455799.966466,6800,0.03585319593548775
1624455899.398248,6900,0.03568517789244652
1624455998.981163,7000,0.0355142243206501
1624456098.820569,7100,0.035340383648872375
1624456199.016102,7200,0.035163674503564835
1624456298.437189,7300,0.03498413786292076
1624456398.128311,7400,0.03480181097984314
1624456497.750535,7500,0.03461671620607376
1624456597.207021,7600,0.03442889824509621
1624456696.772809,7700,0.03423839062452316
1624456798.301862,7800,0.03404521942138672
1624456897.823134,7900,0.033849433064460754
1624456997.366685,8000,0.03365106135606766
1624457097.202869,8100,0.03345014527440071
1624457196.774753,8200,0.0332467183470726
1624457296.261472,8300,0.03304081782698631
1624457395.903931,8400,0.03283248469233513
1624457495.371684,8500,0.032621756196022034
1624457594.887758,8600,0.03240867704153061
1624457694.375416,8700,0.03219327703118324
1624457793.840897,8800,0.03197560831904411
1624457893.389728,8900,0.031755704432725906
1624457993.707605,9000,0.031533606350421906
1624458094.130587,9100,0.031309355050325394
1624458193.564644,9200,0.0310829970985651
1624458293.144287,9300,0.030854566022753716
1624458392.678475,9400,0.030624112114310265
1624458492.676879,9500,0.03039167821407318
1624458592.715085,9600,0.0301573034375906
1624458692.203122,9700,0.02992103435099125
1624458791.635652,9800,0.029682911932468414
1624458891.140378,9900,0.029442988336086273
1624458990.648792,10000,0.02920129895210266
1624459091.764816,10100,0.028957895934581757
1624459193.258203,10200,0.028712818399071693
1624459292.862924,10300,0.02846611477434635
1624459392.556223,10400,0.02821783535182476
1624459493.396878,10500,0.027968022972345352
1624459592.880301,10600,0.02771671861410141
1624459692.335015,10700,0.02746398001909256
1624459791.84514,10800,0.027209844440221786
1624459891.383512,10900,0.026954365894198418
1624459990.902857,11000,0.026697592809796333
1624460090.771139,11100,0.026439566165208817
1624460190.277135,11200,0.026180338114500046
1624460289.752271,11300,0.02591995894908905
1624460389.240686,11400,0.02565847337245941
1624460488.676756,11500,0.025395937263965607
1624460588.218435,11600,0.02513238601386547
1624460687.638925,11700,0.024867882952094078
1624460787.146984,11800,0.02460246905684471
1624460886.614258,11900,0.0243361983448267
1624460986.042481,12000,0.02406911738216877
1624461085.907205,12100,0.023801280185580254
1624461185.422109,12200,0.02353273145854473
1624461284.932419,12300,0.02326352335512638
1624461384.501921,12400,0.02299370802938938
1624461484.073058,12500,0.022723333910107613
1624461583.435783,12600,0.022452449426054955
1624461683.204778,12700,0.022181104868650436
1624461783.529542,12800,0.021909357979893684
1624461883.047941,12900,0.02163725718855858
1624461982.670564,13000,0.02136484533548355
1624462082.701223,13100,0.021092183887958527
1624462182.333553,13200,0.02081931382417679
1624462281.885729,13300,0.02054629474878311
1624462381.527443,13400,0.020273173227906227
1624462481.13729,13500,0.019999997690320015
1624462580.735561,13600,0.019726824015378952
1624462680.370069,13700,0.01945370063185692
1624462780.177163,13800,0.01918068341910839
1624462879.820562,13900,0.018907815217971802
1624462979.526529,14000,0.01863515004515648
1624463079.41518,14100,0.01836274191737175
1624463179.046834,14200,0.018090639263391495
1624463278.648635,14300,0.017818892374634743
1624463378.152528,14400,0.017547549679875374
1624463477.755804,14500,0.017276663333177567
1624463577.381558,14600,0.017006289213895798
1624463676.984689,14700,0.016736475750803947
1624463776.62492,14800,0.016467265784740448
1624463876.157702,14900,0.016198717057704926
1624463975.787748,15000,0.01593087613582611
1624464076.094382,15100,0.01566379889845848
1624464175.953285,15200,0.015397527255117893
1624464275.676401,15300,0.015132114291191101
1624464375.364254,15400,0.014867609366774559
1624464474.982977,15500,0.014604062773287296
1624464574.928775,15600,0.014341522939503193
1624464674.916143,15700,0.014080040156841278
1624464774.527448,15800,0.013819658197462559
1624464874.138609,15900,0.013560432009398937
1624464973.811492,16000,0.013302408158779144
1624465073.902269,16100,0.013045632280409336
1624465173.624872,16200,0.012790152803063393
1624465273.244413,16300,0.01253601722419262
1624465372.797709,16400,0.012283279560506344
1624465472.479833,16500,0.0120319789275527
1624465572.080874,16600,0.011782161891460419
1624465671.666926,16700,0.011533879674971104
1624465772.011826,16800,0.01128717977553606
1624465871.581908,16900,0.011042105965316296
1624465971.1891,17000,0.010798697359859943
1624466071.248207,17100,0.010557012632489204
1624466170.87838,17200,0.010317082516849041
1624466270.492996,17300,0.010078963823616505
1624466370.081019,17400,0.00984269566833973
1624466469.622986,17500,0.009608319960534573
1624466569.189644,17600,0.00937588233500719
1624466668.709827,17700,0.009145430289208889
1624466768.314819,17800,0.008917003870010376
1624466867.747118,17900,0.008690640330314636
1624466968.521454,18000,0.008466392755508423
1624467068.564991,18100,0.008244290947914124
1624467168.101271,18200,0.008024387061595917
1624467267.654019,18300,0.007806718349456787
1624467367.29391,18400,0.00759132020175457
1624467467.326411,18500,0.0073782396502792835
1624467567.778122,18600,0.007167512085288763
1624467667.449634,18700,0.006959180813282728
1624467767.035266,18800,0.006753283552825451
1624467866.585325,18900,0.006549852900207043
1624467966.080889,19000,0.006348936352878809
1624468065.9688,19100,0.006150566041469574
1624468165.519637,19200,0.005954776890575886
1624468265.083831,19300,0.005761607550084591
1624468364.646772,19400,0.005571098066866398
1624468464.286775,19500,0.005383280571550131
1624468563.946762,19600,0.005198186729103327
1624468663.794623,19700,0.005015858449041843
1624468763.323783,19800,0.004836320877075195
1624468862.806576,19900,0.004659616854041815
1624468962.340988,20000,0.004485773853957653
1624469062.170475,20100,0.00431482307612896
1624469161.661255,20200,0.004146801307797432
1624469261.154909,20300,0.003981734625995159
1624469360.622501,20400,0.0038196586538106203
1624469460.215527,20500,0.003660602495074272
1624469559.71032,20600,0.003504590829834342
1624469660.115008,20700,0.0033516609109938145
1624469759.635084,20800,0.003201832761988044
1624469859.143159,20900,0.003055142005905509
1624469958.714504,21000,0.002911611692979932
1624470058.775972,21100,0.0027712679002434015
1624470158.421181,21200,0.002634139033034444
1624470258.010835,21300,0.002500253962352872
1624470357.547718,21400,0.0023696289863437414
1624470457.085875,21500,0.002242293208837509
1624470556.562506,21600,0.0021182738710194826
1624470655.987696,21700,0.001997587736696005
1624470755.49263,21800,0.0018802618142217398
1624470855.043396,21900,0.0017663168255239725
1624470954.618315,22000,0.0016557729104533792
1624471054.667085,22100,0.001548651373013854
1624471154.220066,22200,0.001444973866455257
1624471253.724618,22300,0.0013447558740153909
1624471353.320997,22400,0.0012480198638513684
1624471452.90653,22500,0.001154780387878418
1624471552.460559,22600,0.001065058633685112
1624471651.967337,22700,0.0009788703173398972
1624471751.428983,22800,0.000896228535566479
1624471850.912566,22900,0.0008171522640623152
1624471950.486757,23000,0.0007416545995511115
1624472050.285907,23100,0.0006697475910186768
1624472149.786085,23200,0.0006014513783156872
1624472249.15987,23300,0.0005367720150388777
1624472348.635067,23400,0.000475722539704293
1624472448.226366,23500,0.00041831849375739694
1624472547.707484,23600,0.0003645646502263844
1624472647.18875,23700,0.0003144764923490584
1624472746.668721,23800,0.00026806234382092953
1624472846.078385,23900,0.00022532581351697445
1624472945.761214,24000,0.00018628120596986264
1624473046.829012,24100,0.00015093207184690982
1624473146.321075,24200,0.00011928677122341469
1624473245.752447,24300,9.135007712757215e-05
1624473345.315574,24400,6.71279412927106e-05
1624473450.306223,24500,4.662394348997623e-05
1624473549.582618,24600,2.9844044547644444e-05
1624473649.095564,24700,1.6789435903774574e-05
1624473748.483955,24800,7.462501343979966e-06
1624473847.923046,24900,1.8656253359949915e-06
1624473947.270007,25000,0.0
