Wall time,Step,Value
1624472547.706551,23600,0.07230296730995178
1624472647.188234,23700,0.07102629542350769
1624472746.66795,23800,0.07241759449243546
1624472846.077616,23900,0.07178997993469238
1624472945.760725,24000,0.07368247210979462
1624473046.828484,24100,0.07018881291151047
1624473146.320364,24200,0.07311008870601654
1624473245.751902,24300,0.07081204652786255
1624473345.315054,24400,0.0745098665356636
1624473450.305478,24500,0.0704309418797493
1624473549.582093,24600,0.06477700918912888
1624473649.095021,24700,0.06235135346651077
1624473748.483203,24800,0.06362637877464294
1624473847.922524,24900,0.0679510161280632
1624473947.269444,25000,0.06943819671869278
